0.0	0.01	0.007	0.007	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.035
0.006401281042073092	0.01	0.007	0.007	0.007	0.01	0.002318338593545775	0.005542045042968955	0.003783362593515311	0.0012590171122539193	0.0004664407210768818	0.00010653060269391035	0.0004597933561875261	0.00044735064857833026	8.236645109407643e-5	1.4681963419902743e-5	99.88978559568359	0.03499223605891682
0.010784513186399287	0.01	0.007	0.007	0.007	0.01	0.003833406303941508	0.008945318180181924	0.0062692635610332205	0.0020993234222097547	0.0007244021764607527	0.0002984607033484597	0.0012674217456478648	0.0012550692708287693	0.00023204416166236076	3.944936257939267e-5	99.8143871321841	0.034986920748330264
0.01723454312142431	0.01	0.007	0.007	0.007	0.01	0.005960926384970609	0.013437096533700447	0.009778823797487207	0.0033044093182284014	0.0010314784649905066	0.0007478690387281851	0.003102766900476603	0.003151248521481571	0.0005861457473295113	9.319872578328381e-5	99.70353998654888	0.03497910061106055
0.023446775009832877	0.01	0.007	0.007	0.007	0.01	0.007900635897211468	0.01724420153820415	0.012998395937359481	0.0044304588246498805	0.0012617847557935453	0.001359266288740424	0.005518084258816465	0.005738331042322676	0.0010734921195679923	0.0001605130400369761	99.59689590204144	0.03497157043705797
0.03073274169553957	0.01	0.007	0.007	0.007	0.01	0.010046342348263463	0.021140826265301102	0.016582629542290464	0.005708920350858042	0.001468776186553413	0.0022865146977925637	0.009056272520637766	0.00967371549238442	0.0018217399870185435	0.0002543602769253682	99.47196457324326	0.03496274079800228
0.038315412350265976	0.01	0.007	0.007	0.007	0.01	0.012139788708742287	0.024629419724806426	0.020102971310467024	0.006992187102998457	0.0016291670904722607	0.0034775522556064723	0.013437231269006434	0.014744629517297315	0.0027956177694366934	0.0003649080492073061	99.34211211764784	0.03495355395985439
0.046601201523025514	0.01	0.007	0.007	0.007	0.01	0.01427479947775192	0.027874714596007835	0.023716834688401058	0.00834062690646355	0.0017569411328924554	0.005024705337989886	0.018917747468040983	0.02135271722258079	0.0040781997701717304	0.0004966874953178766	99.20041263978919	0.034943518013556475
0.0553377561151089	0.01	0.007	0.007	0.007	0.01	0.016364974536833117	0.030752023294007943	0.027276834761300568	0.009702906796486404	0.0018526551747458026	0.006913802868813778	0.02535628205587707	0.02944682723718036	0.005666813497204556	0.0006445032122771864	99.05122329814392	0.034932939210322395
0.06464948092020158	0.01	0.007	0.007	0.007	0.01	0.01842385224643917	0.03330204305938142	0.03080243592805471	0.011089038424483865	0.0019233695169740825	0.009195990291963307	0.032837627634048176	0.03925485206783142	0.007614299513776544	0.0008089865712475789	98.89245909447936	0.03492166747842874
0.07446067074855592	0.01	0.007	0.007	0.007	0.01	0.020418852320782978	0.03550934219493177	0.03423239156250755	0.012477485011779454	0.0019735540776083587	0.011875924556138243	0.041286416463946374	0.050804594321953715	0.009935486129445219	0.0009874784767212091	98.7254543576628	0.03490979508493632
0.08481642583636798	0.01	0.007	0.007	0.007	0.01	0.02234603094699378	0.037400236059521856	0.03755210770942345	0.013864314734930081	0.002008075562279292	0.01498435806415449	0.05071308359098952	0.06423400922550582	0.012668370840285242	0.0011795779442855434	98.54948604031425	0.03489726809861073
0.0957050645148593	0.01	0.007	0.007	0.007	0.01	0.024191192559113894	0.0389928019155259	0.040727029992361004	0.0152369155478129	0.00203073819075117	0.01853402954640163	0.06107303836682263	0.079600127666605	0.015835989246491797	0.0013840332214528218	98.36480105402046	0.034884101350131924
0.10715646381932534	0.01	0.007	0.007	0.007	0.01	0.025948994215367553	0.04031547848051615	0.043735475043463604	0.016587463880159144	0.0020447343479480695	0.0225478991372925	0.07235553309049168	0.09699927223400748	0.019470725623702414	0.0016005394122230552	98.17094432854645	0.034870259460374475
